-3.623259002670137924e-02,-4.247131413725910992e-02,-4.894998917514612607e-02,-3.695244280868873604e-02,-3.935195208198022376e-02,-3.935195208198024458e-02,-3.839214837266367863e-02,-4.559067619253806547e-02,-4.199141228260087205e-02,-4.103160857328421590e-02,1.468499675254385795e-01,1.278415241394240121e-01,1.267861008876378925e-01,1.278884318395035191e-01,1.225120877534820185e-01,1.226077072959517456e-01,1.173269827523997222e-01,1.253933030237424640e-01,1.263043948906688030e-01,1.129104423756945447e-01,0.000000000000000000e+00
-3.950169589377205970e-02,-4.630331240528256370e-02,-5.336652955185100522e-02,-4.028649779894640653e-02,-4.290250414952730129e-02,-4.290250414952729435e-02,-4.185610160929492674e-02,-4.970412066103784693e-02,-4.578011113516637642e-02,-4.473370859493404350e-02,1.278415241394240121e-01,1.569603810348559614e-01,1.395594284477159608e-01,1.291495273147145184e-01,1.385581294652520057e-01,1.280309590820523924e-01,1.242242188063794051e-01,1.343725193043226185e-01,1.315760987226673173e-01,1.185501912390850843e-01,0.000000000000000000e+00
-4.222595078299774818e-02,-4.949664429530201831e-02,-5.704697986577177832e-02,-4.306487695749440514e-02,-4.586129753914992835e-02,-4.586129753914992835e-02,-4.474272930648777458e-02,-5.313199105145424705e-02,-4.893736017897092061e-02,-4.781879194630871133e-02,1.267861008876378925e-01,1.395594284477159608e-01,1.649888143176731492e-01,1.295283971999711126e-01,1.322165692429818629e-01,1.231417334199322866e-01,1.167550696398932664e-01,1.371508984628707628e-01,1.265605830987948099e-01,1.138413798080392531e-01,0.000000000000000000e+00
-3.487046258208845867e-02,-4.087464819224943813e-02,-4.710976401818577769e-02,-3.556325322941474715e-02,-3.787255538716897962e-02,-3.787255538716898656e-02,-3.694883452406729635e-02,-4.387674099732984112e-02,-4.041278776069855139e-02,-3.948906689759684036e-02,1.278884318395035191e-01,1.291495273147145184e-01,1.295283971999711126e-01,1.424839431334342654e-01,1.236667388323590411e-01,1.237082341055062845e-01,1.183733852926319857e-01,1.293804575304899063e-01,1.301562387241105845e-01,1.058562459406798550e-01,0.000000000000000000e+00
-3.487046258208845173e-02,-4.087464819224941037e-02,-4.710976401818579851e-02,-3.556325322941474021e-02,-3.787255538716899350e-02,-3.787255538716900044e-02,-3.694883452406731023e-02,-4.387674099732984112e-02,-4.041278776069853751e-02,-3.948906689759684036e-02,1.225120877534820185e-01,1.385581294652520057e-01,1.322165692429818629e-01,1.236667388323590411e-01,1.424839431334342932e-01,1.277404921700223961e-01,1.224056433571481389e-01,1.293804575304899063e-01,1.234358086165837226e-01,1.192971061557334678e-01,0.000000000000000000e+00
-3.323590964855312191e-02,-3.895864905823769736e-02,-4.490149382983334853e-02,-3.389622573428593966e-02,-3.609727935339539923e-02,-3.609727935339540617e-02,-3.521685790575163066e-02,-4.182001876308003713e-02,-3.851843833441584430e-02,-3.763801688677204799e-02,1.226077072959517456e-01,1.280309590820523924e-01,1.231417334199322866e-01,1.237082341055062845e-01,1.277404921700223961e-01,1.371256404705205323e-01,1.236613264054268885e-01,1.269069784224582942e-01,1.181117846575737290e-01,1.084127155950060789e-01,0.000000000000000000e+00
-3.160135671501775739e-02,-3.704264992422604680e-02,-4.269322364148086385e-02,-3.222919823915707666e-02,-3.432200331962187434e-02,-3.432200331962186740e-02,-3.348488128743594416e-02,-3.976329652883024701e-02,-3.662408890813310253e-02,-3.578696687594713766e-02,1.173269827523997222e-01,1.242242188063794051e-01,1.167550696398932664e-01,1.183733852926319857e-01,1.224056433571481389e-01,1.236613264054268885e-01,1.316374395612323889e-01,1.204012412499099599e-01,1.141318467200691938e-01,1.055928411633110658e-01,0.000000000000000000e+00
-3.922927040484958799e-02,-4.598397921628053636e-02,-5.299848452045900077e-02,-4.000865988309166427e-02,-4.260662481056511769e-02,-4.260662481056513157e-02,-4.156743883957557395e-02,-4.936133362199607993e-02,-4.546438623078591368e-02,-4.442520025979659198e-02,1.253933030237424640e-01,1.343725193043226185e-01,1.371508984628707628e-01,1.293804575304899063e-01,1.293804575304899063e-01,1.269069784224582942e-01,1.204012412499099599e-01,1.561376921411564145e-01,1.304647470592482372e-01,1.106877390488563012e-01,0.000000000000000000e+00
-3.514288807101101364e-02,-4.119398138125134751e-02,-4.747780904957783071e-02,-3.584109114526956574e-02,-3.816843472613117710e-02,-3.816843472613116323e-02,-3.723749729378655199e-02,-4.421952803637151097e-02,-4.072851266507905577e-02,-3.979757523273430575e-02,1.263043948906688030e-01,1.315760987226673173e-01,1.265605830987948099e-01,1.301562387241105845e-01,1.234358086165837226e-01,1.181117846575737290e-01,1.141318467200691938e-01,1.304647470592482372e-01,1.433643645810784018e-01,1.083423540448870404e-01,0.000000000000000000e+00
-3.051165475932743690e-02,-3.576531716821824969e-02,-4.122104351591251992e-02,-3.111784657573789942e-02,-3.313848596377287625e-02,-3.313848596377288319e-02,-3.233023020855888691e-02,-3.839214837266360925e-02,-3.536118929061123767e-02,-3.455293353539727608e-02,1.129104423756945447e-01,1.185501912390850843e-01,1.138413798080392531e-01,1.058562459406798550e-01,1.192971061557334678e-01,1.084127155950060789e-01,1.055928411633110658e-01,1.106877390488563012e-01,1.083423540448870404e-01,1.279064732626109535e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
