0 1 2 3 4
1.1 66.87055299420912 29.07562757936651 -22.500723574615133 0.0
1.1 -218.10255917738624 44.83864352532944 0.25045561161386726 0.0
1.2 109.55497779567945 -57.19103500603182 -11.098249223775031 0.0
1.2 63.05774485898985 -4.820229405605798 -23.892609672873206 0.0
1.2 -220.66344894527063 22.072338416851753 -0.6844109593431864 0.0
1.3 115.40174155484141 -8.56502728933074 -17.977645417530148 0.0
1.3 66.70294810595327 28.946686933788694 -18.901579241059697 0.0
1.3 -216.62467938545953 45.975595892533306 -31.485508262358106 0.0
1.4 109.96771525370724 -56.87351064951659 -19.961365919029337 0.0
1.4 62.89013997073399 -4.949170051183617 -20.293465339317766 0.0
1.4 -219.18556915334392 23.20929078405563 -32.42037483331516 0.0
1.5 112.74890092855938 -32.148775352019086 -18.946079143452167 0.0
1.5 64.84030800785256 12.387820046020229 -19.58154601794954 0.0
1.5 -217.06759069931203 42.038115164694986 -31.6471954175071 0.0
2.1 110.492470661906 -2.2873577489208308 -19.98141440230697 0.0
2.1 93.42471835879036 27.937039329798765 -10.61604210939809 0.0
2.1 -214.75100099475753 40.89614842784147 4.240259898577413 0.0
2.2 111.52108965128555 -1.496027627679189 -42.0699599425858 0.0
2.2 94.53402468441467 28.790443280351834 -34.437266046214646 0.0
2.2 -213.15426714372816 42.12453678638019 -30.047973887035564 0.0
3.1 108.34006460886269 1.389213740074051 -14.423130383130776 0.0
3.1 112.46256752024027 21.601538333557205 12.914441623654879 0.0
3.1 -215.36834713129542 32.96615352522279 6.694121434790774 0.0
3.2 110.26494307963942 2.870048071719011 -55.75793578751126 0.0
3.2 114.42256715211056 23.10939183649228 -29.17455495768453 0.0
3.2 -213.6837089978924 34.262167804677425 -29.481767317766423 0.0
3.3 104.0743067212887 -36.533365671703685 -15.980368222455589 0.0
3.3 108.64093756805613 -12.372744587256602 11.519335073708891 0.0
3.3 -214.70773391252163 38.83900376887932 6.935281840173684 0.0
4.1 113.78194046362654 21.11744482556862 -10.10136821372964 0.0
4.1 136.15456124097435 14.761534814979784 -9.476711914351313 0.0
4.1 -227.06988811193696 22.72359457579476 13.8729351962721 0.0
4.2 116.4556803552737 23.17438810045604 -67.51721020118126 0.0
4.2 136.5157226317168 15.03938102438763 -17.232285075233136 0.0
4.2 -225.19373721754354 24.166942141858527 -26.415495115752925 0.0
5.1 139.2308829452467 -0.8423871361246758 -21.225355696967426 0.0
5.1 149.2126593370735 23.95793123784259 -1.6205374162690493 0.0
5.1 -252.3878252406646 16.798909784907284 25.828686289120313 0.0
5.2 142.81183019697116 1.9124826962670927 -98.1225520969315 0.0
5.2 148.64807172118034 23.52358655711125 10.503406817596927 0.0
5.2 -250.30282117928732 18.402930840044732 -18.944653146483578 0.0
6.1 106.14259957793757 -31.52719440278657 -14.097387746775818 0.0
6.1 193.2890814150783 38.89665176515148 7.404178081975989 0.0
6.1 -276.3902901794609 23.916361789925467 43.84251431833993 0.0
6.2 108.26379336253885 -29.89533211745385 -59.647864643166244 0.0
6.2 193.23278205719782 38.853339928448705 8.613149473007141 0.0
6.2 -273.8227430829715 25.89160955040489 -11.292945510012093 0.0
7.1 61.1225504868632 -42.04907120590036 -15.975991447486747 0.0
7.1 215.21304750531587 -8.086426783408466 15.601886516267877 0.0
7.1 -288.3064009292572 38.401389864103116 56.62015641357677 0.0
7.2 71.88012237863063 53.585722210720505 -12.048882021535594 0.0
7.2 214.30607544640233 -16.14940664182998 15.270791492458704 0.0
7.2 -287.33553111020154 47.03242068722753 56.97457765808668 0.0
7.3 61.388416222459675 -41.84453719772455 -21.685187436435786 0.0
7.3 216.5548994707168 -7.054122412759472 -13.213018275592452 0.0
7.3 -284.0501073092462 41.675812542606195 -34.77941566229917 0.0
7.4 72.14598811422711 53.79025621889632 -17.758078010484635 0.0
7.4 215.64792741180327 -15.117102271180986 -13.544113299401625 0.0
7.4 -283.0792374901905 50.30684336573061 -34.424994417789264 0.0
7.5 66.81005828648775 6.353850318419506 -19.70598786724009 0.0
7.5 216.3350984275073 -9.008153263920663 -13.293257827538417 0.0
7.5 -286.3448902481298 21.27519663186616 -35.617138505378506 0.0
8.1 86.48914476206934 -15.649507985877285 -44.03283690408529 0.0
8.1 77.07323513279499 21.845468636955054 -34.56391940962778 0.0
8.1 -212.35225367999195 43.690790439040825 -37.96528013949706 0.0
8.2 84.21934149560973 -17.39569750073894 4.7088773130600545 0.0
8.2 75.59831605926608 20.71079398936639 -2.8915339488845775 0.0
8.2 -212.9645464425089 43.21974556139359 -24.816916451406215 0.0
9.1 70.77676418624182 -9.12601884824608 -58.77257034503191 0.0
9.1 100.63616137009863 32.19734794376543 -32.06570519401851 0.0
9.1 -211.95590584423482 34.18555815808536 -43.05606355012018 0.0
9.2 67.18510527469904 -11.889129301460763 18.354648043784923 0.0
9.2 99.25684942316653 31.136225116493687 -2.4463854374991967 0.0
9.2 -213.01080930222278 33.374007049339674 -20.403085807195616 0.0
9.3 66.66619033172215 -32.689987808377204 -25.368539559616543 0.0
9.3 93.35063204199889 -13.453661392758535 16.687101804800967 0.0
9.3 -215.03306134197788 25.218002155737306 5.272574735130925 0.0
9.4 75.29523429776935 44.022196444595615 -22.2184606908019 0.0
9.4 96.66446103470214 16.0062719754502 17.896832885770486 0.0
9.4 -212.49863127968578 47.74908053241697 6.197782048377708 0.0
10.1 60.771544535121066 7.071606619782067 -74.4629112770098 0.0
10.1 135.4087764655783 33.85517608577868 -20.73938786923057 0.0
10.1 -219.85262448176022 30.863812139871523 -44.150775083340605 0.0
10.2 55.712963164864085 3.1799734199606973 34.16497341091089 0.0
10.2 134.9249151331585 33.48293519697409 -10.34895838398256 0.0
10.2 -220.96395743723926 30.00884907630849 -20.28603133374477 0.0
11.1 66.39493992050525 16.5536453014041 -89.5759303152756 0.0
11.1 169.24896803009702 29.99958331371348 -3.5913782902185165 0.0
11.1 -237.20859747741065 21.696611678479545 -39.60241680007054 0.0
11.2 59.877800365701404 11.539924101135002 50.37300639983265 0.0
11.2 170.22326405640578 30.749122064781282 -24.513393505799087 0.0
11.2 -237.79227311350135 21.24758233268452 -27.06857676634039 0.0
12.1 68.32621872077972 10.961569087698988 -67.57694318534547 0.0
12.1 203.25813736725945 22.248478644342015 -5.790024931791873 0.0
12.1 -261.3875379458207 22.257522102358912 -37.983604006436664 0.0
12.2 63.86117456726161 7.526551877406161 28.305334064689237 0.0
12.2 203.90714279752652 22.747767060288428 -19.726755781947784 0.0
12.2 -261.7183206517627 22.003046614835938 -30.88038217252469 0.0
13.1 61.466797803126695 -34.61185473265419 -40.49652254153453 0.0
13.1 60.45053106832106 17.374445301938586 -12.413897069915594 0.0
13.1 -234.17489015728384 30.095077007308763 14.07003042944829 0.0
13.2 59.657082384147174 -36.00409261344399 -1.6347264247958266 0.0
13.2 60.33148043107381 17.28285808045088 -9.857405842759219 0.0
13.2 -233.42212788852703 30.674186924150536 -2.094772890455337 0.0
14.1 31.288284909438797 -14.040546769455137 -42.69773717188654 0.0
14.1 80.50338090216016 34.7727662681461 22.069159856711575 0.0
14.1 -240.57072379291742 29.272399353875127 24.227383778964775 0.0
14.2 28.922205323612275 -15.860802923435779 8.111412982902747 0.0
14.2 81.68774581152998 35.68391377465995 -3.363870747461374 0.0
14.2 -239.6969794972864 29.94458233565436 5.464614606050663 0.0
14.3 37.44186249182191 40.664746096374934 -40.45134060858845 0.0
14.3 78.57561283374156 17.634911849579762 21.365417764285688 0.0
14.3 -235.21726718835413 76.86461826658908 26.181691879781642 0.0
15.1 8.124874010376596 -1.4349066419044159 -20.233702013816973 0.0
15.1 122.35917745726594 43.56597815102309 -9.466081296254758 0.0
15.1 -254.92043786794216 29.920170049333784 36.94078401026735 0.0
15.2 6.424381190084829 -2.7431181405699245 16.282649997716835 0.0
15.2 122.12926030122091 43.38909985804271 -4.528844453237247 0.0
15.2 -253.97462465659578 30.647796596125538 16.630408247106402 0.0
16.1 6.429135763148166 20.554897365460366 -20.56704972313048 0.0
16.1 165.25966492880738 37.88803323316936 -7.419233380620169 0.0
16.1 -267.78203957695746 30.59959039234238 44.61605293534949 0.0
16.2 4.460517363405059 19.040413331010548 21.70702612334531 0.0
16.2 165.07474112371548 37.74576891701852 -3.448182940730817 0.0
16.2 -266.3517990221668 31.69989326766641 13.903093176456299 0.0
17.1 27.1107659899241 44.64548081774799 -18.045154068095734 0.0
17.1 201.15859948827995 20.732420023636095 3.3309567487546237 0.0
17.1 -280.91791409409433 32.44993089389497 50.78191403287982 0.0
17.2 25.612842322003292 43.49310843304072 14.12123163579629 0.0
17.2 201.44135385457443 20.94994667759801 -2.740905389796467 0.0
17.2 -278.4825492277834 34.323489125682904 -1.515066979643597 0.0
18.1 127.33520563715507 -27.18205016300701 -6.792565792526109 0.0
18.1 70.15389735616738 34.06742014312803 -18.802828805528854 0.0
18.1 -187.45478703918232 46.83383021897179 0.7695642517854072 0.0
18.2 119.8370361232836 -93.8407627123209 -9.52981286570987 0.0
18.2 65.46977336222893 -7.574433149152433 -20.512793440113075 0.0
18.2 -189.05123157033347 32.6414414091351 0.18677359703833718 0.0
19.0 109.34719602167799 -10.96787139681273 -17.60613365448357 0.0
19.0 106.8321400150235 43.80630751450234 -8.620057676705155 0.0
19.0 -178.83393411245115 39.65740028825382 6.460084393682847 0.0
20.1 116.09178439707469 20.803906147858573 -18.062447313506343 0.0
20.1 146.23407861158083 26.548418376306618 12.164445740880005 0.0
20.1 -178.95630021564037 28.680512699379058 11.010868751108617 0.0
20.2 116.05800185226094 20.777916791683616 -17.337001558285575 0.0
20.2 147.2522516623059 27.331712299512553 -9.699783902003345 0.0
20.2 -179.22516247365326 28.473673427085465 16.784412008133316 0.0
20.3 113.82424242977208 0.6454624220528765 -18.890225693528013 0.0
20.3 142.81584612489652 -3.8396618524864246 10.916601603410337 0.0
20.3 -178.54922344152374 32.299424437923044 11.159474314966628 0.0
20.4 113.79045988495834 0.6194730658779185 -18.164779938307245 0.0
20.4 143.8340191756216 -3.056367929280489 -10.947628039473011 0.0
20.4 -178.81808569953662 32.092585165629444 16.933017571991325 0.0
20.5 108.60915810264613 -45.716627210518055 -20.79402025090946 0.0
20.5 141.8478400175518 -12.44523428401131 10.563225772248941 0.0
20.5 -178.63374085075995 31.54806483245301 11.128620780562407 0.0
21.0 136.35988178934298 9.337767265190326 -23.911030484545396 0.0
21.0 168.06736603255447 23.058171472449445 -5.313664442993407 0.0
21.0 -191.4620043208744 29.443945485133803 27.358038599584567 0.0
22.0 115.19357657446817 -29.559615073809777 -10.315817829862725 0.0
22.0 214.586784319149 41.195704406948934 -6.871067917315515 0.0
22.0 -192.38324624816718 34.25559844174651 59.16390679308868 0.0
23.1 69.95666629315234 -47.55665240733517 -13.749075108211086 0.0
23.1 239.30438142166224 -11.961332020944031 -5.752458083039871 0.0
23.1 -194.77718769308933 26.62806403586591 73.51680333242949 0.0
23.2 81.69509417605381 56.797948882970125 -9.463898931971144 0.0
23.2 238.85027556214243 -15.998332238222421 -5.918231867239687 0.0
23.2 -193.68238851722904 36.36082660250159 73.91646565458741 0.0
24.1 62.93800866989735 -41.57057415874419 -24.451788726100133 0.0
24.1 131.6660335968051 -10.486891218657368 16.000116845298574 0.0
24.1 -179.3799531074146 26.83336544727221 9.497515868020853 0.0
24.2 73.62135494257394 53.4043536469943 -20.55177576125669 0.0
24.2 133.37220516031928 4.680970697734955 16.62296394283868 0.0
24.2 -178.1317654013287 37.92975175244222 9.95317349738585 0.0
25.0 45.426907886904345 -45.9878071937441 -33.3563102695444 0.0
25.0 76.27311529965952 43.168324912643165 -8.341364534066441 0.0
25.0 -186.67976847027435 34.566763057587686 12.629424413029085 0.0
26.1 16.746640820246032 -0.6950439156065866 -27.165642891407472 0.0
26.1 129.0570049883764 48.77172492780663 24.195506001891488 0.0
26.1 -186.0105318882734 34.275574239064056 19.995062132345087 0.0
26.2 16.111498191472844 -1.183667495982045 -13.526601589349356 0.0
26.2 130.76849691404655 50.0883981829461 -12.55704059924366 0.0
26.2 -186.65981163726244 33.776074786115814 33.93768369776697 0.0
26.3 18.143949160351628 11.727024539040269 -26.65554797327932 0.0
26.3 123.33378505560637 -2.107689261116363 22.106213811153438 0.0
26.3 -186.17683991810162 32.797096173923826 19.93435049238388 0.0
26.4 17.50880653157844 11.23840095866481 -13.016506671221203 0.0
26.4 125.04527698127652 -0.7910160059768927 -14.646332789981708 0.0
26.4 -186.82611966709067 32.297596720975584 33.876972057805766 0.0
26.5 23.788516665015013 61.90721879344876 -24.5949682740681 0.0
26.5 123.95285768921781 3.3958652603851043 22.332209602700456 0.0
26.5 -184.879789883221 44.32786848805134 20.407845577441876 0.0
27.0 14.874333980690464 17.815617020583215 -15.828671311594464 0.0
27.0 173.64907471580437 35.903866373681375 -13.53065003146093 0.0
27.0 -192.56604802382878 31.066744444227428 26.429708765696272 0.0
28.0 34.502764592949354 41.04114378124796 -12.579803224032437 0.0
28.0 218.11408048947104 26.834131587439558 -8.680594832540331 0.0
28.0 -196.26871327130496 37.93010051563232 51.037972164564785 0.0
29.1 140.28974629132978 -42.37298499926766 -9.862406993351438 0.0
29.1 74.92605677124558 34.38251610956713 -13.834072410194901 0.0
29.1 -154.99612339806998 44.611212317183096 21.725559112102204 0.0
29.2 131.97510842479204 -116.29009963262445 -12.897710226048314 0.0
29.2 70.41074738103312 -5.758575680445725 -15.48241036654723 0.0
29.2 -154.94283659856495 45.08493186224102 21.745011744603325 0.0
29.3 140.67150924675263 -42.07928973511298 -18.060377780898328 0.0
29.3 75.14449031309806 34.5505599070685 -18.524710330114214 0.0
29.3 -152.65536115785613 46.411991504103966 -28.539926821728077 0.0
29.4 132.3568713802149 -115.99640436846977 -21.095681013595204 0.0
29.4 70.6291809228856 -5.590531882944355 -20.173048286466543 0.0
29.4 -152.6020743583511 46.88571104916189 -28.520474189226952 0.0
29.5 137.1064269540784 -73.77286445656785 -19.361830229156364 0.0
29.5 74.23838169782861 26.495256060981248 -18.855490149181318 0.0
29.5 -152.66322813464228 46.34205409561377 -28.54279870387783 0.0
30.1 113.51608279371175 -18.2223379198353 -13.4135436916603 0.0
30.1 117.06590476610691 48.775548825821424 -9.46555247859199 0.0
30.1 -142.7451862319484 37.999181733768616 16.82613825545123 0.0
30.2 115.27671152504738 -16.867863073643978 -51.22125316734112 0.0
30.2 117.65078355581147 49.22550377352052 -22.025229011226312 0.0
30.2 -140.64556600640856 39.61444719628942 -28.261068424547563 0.0
31.1 128.11843751884174 30.70828728590694 11.704123845161726 0.0
31.1 170.8627449296966 33.04256360252612 -4.724799570175985 0.0
31.1 -133.4981077072713 49.324575192416226 13.727677886881144 0.0
31.2 129.85726064315676 32.04598679173849 -25.635332420456646 0.0
31.2 171.37878834254764 33.439562589200165 -15.806306467493208 0.0
31.2 -134.49193008874258 48.56001455942936 35.06900169942166 0.0
31.3 124.4669677680617 -1.7532717718701203 10.371135191110731 0.0
31.3 166.49402556827036 -5.795343113665635 -6.319624048804083 0.0
31.3 -135.9597979006837 27.440154110100952 12.829024653643668 0.0
31.4 126.20579089237673 -0.4155722660385668 -26.96832107450764 0.0
31.4 167.0100689811214 -5.398344126991593 -17.401130946121306 0.0
31.4 -136.953620282155 26.675593477114084 34.17034846618418 0.0
31.5 118.0005870476078 -59.239383933210874 8.010548161381744 0.0
31.5 166.5899183648626 -4.94285633649051 -6.2846178681187865 0.0
31.5 -136.27726403857218 24.617880755184178 12.713131934072235 0.0
31.6 132.0946210516494 33.767217589141595 -73.68036929345483 0.0
31.6 171.24883326278075 33.33958643662114 -13.015653439249318 0.0
31.6 -131.4529395977993 50.89794992566338 -30.190225039300397 0.0
32.1 124.53411925439603 -24.658135426051114 -19.472150657989893 0.0
32.1 211.51439395360725 29.85342545470687 -24.38461319421896 0.0
32.1 -101.89130147362249 49.11348234611355 41.81626506052118 0.0
32.2 126.80946776911864 -22.907679878746368 -68.33294343585985 0.0
32.2 210.7576617987121 29.27126145223026 -8.134560611311079 0.0
32.2 -98.13966440730486 51.99966609850032 -38.74632132526957 0.0
33.1 82.43259477120854 -43.92773615520652 -15.141397007424844 0.0
33.1 235.15030186979877 -7.258810717439327 -37.91115191771497 0.0
33.1 -95.50394839435984 13.11452689086006 46.335763675764326 0.0
33.2 93.06758525250618 50.61730875822574 -11.259036584068854 0.0
33.2 234.04974145434122 -17.042790693008044 -38.31291741134645 0.0
33.2 -93.64111984626761 29.67506909869042 47.01579924733623 0.0
33.3 82.6942621124528 -43.726432027040765 -20.760436752125383 0.0
33.3 233.96426977501136 -8.171240811628723 -12.442320204093061 0.0
33.3 -92.0995578969489 15.733569289343366 -26.770056181122172 0.0
33.4 93.32925259375044 50.81861288639149 -16.878076328769392 0.0
33.4 232.8637093595538 -17.95522078719744 -12.844085697724541 0.0
33.4 -90.23672934885667 32.29411149717372 -26.09002060955027 0.0
33.5 88.83473245724382 10.86233752181818 -18.518825056343317 0.0
33.5 235.2850982967344 3.570922204770036 -11.960144654637226 0.0
33.5 -89.44394869295341 39.341930002576724 -25.80061177102863 0.0
34.1 80.76812178401597 -34.270960693744996 -54.86977092124811 0.0
34.1 110.20062626785555 55.292840411014076 -26.381306729426733 0.0
34.1 -139.08434876103195 37.33589946455434 -29.354367941263185 0.0
34.2 77.57912914144586 -36.72429468868308 13.610599303603077 0.0
34.2 109.23077910618622 54.54672423004354 -5.554826352504192 0.0
34.2 -139.19296488617815 37.25233965050445 -27.02194723790112 0.0
35.1 63.40089485151874 -45.144550451583 -18.122614017375888 0.0
35.1 166.3358680126786 -3.943919640776221 13.232531659099788 0.0
35.1 -138.21730655195543 24.659949119370044 15.898402448711593 0.0
35.2 74.80772736215435 56.26216861737997 -13.958488513641663 0.0
35.2 165.75111116808947 -9.142406863904297 13.019063030734612 0.0
35.2 -137.5723136997946 30.393934333896294 16.133860555324883 0.0
35.3 72.56496843634419 15.694290046226739 -70.25702407505969 0.0
35.3 173.24864829061943 47.69325376763848 -10.64603101497859 0.0
35.3 -133.76072435722946 46.41989795711764 -30.50323815069599 0.0
35.4 67.81711319299359 12.041702543807945 31.69833339375347 0.0
35.4 173.4920410859532 47.880499047211806 -15.87264349191553 0.0
35.4 -134.02918912974192 46.21336447564892 -24.738230490105565 0.0
36.1 83.49427049030992 15.28960243134124 -59.94489238014402 0.0
36.1 210.50632314461822 20.629221640349435 -7.204611022826793 0.0
36.1 -107.47492625187843 55.73947982777949 -32.87785889387933 0.0
36.2 79.65764819286463 12.33803842256569 22.442665319025686 0.0
36.2 210.9980888961721 21.007543502785932 -17.76477986133849 0.0
36.2 -108.10839515303506 55.25214386807934 -19.274759188332848 0.0
37.1 40.29678244840589 -55.605197552864844 -14.343894874605303 0.0
37.1 92.30743252686237 63.607019082430014 -8.699564585493203 0.0
37.1 -141.6433644221488 36.077664497753894 33.41488762714385 0.0
37.2 38.85697909827426 -56.712857212454665 16.574416178170193 0.0
37.2 91.60915105437812 63.06982195892069 6.295319102397064 0.0
37.2 -138.8232213690738 38.2472376508363 -27.144813196115017 0.0
38.1 23.38412756294992 18.162135908103686 -14.48477974799489 0.0
38.1 174.82434741895023 58.264434394535535 27.628003077172405 0.0
38.1 -136.83294564388962 43.944855225940756 23.00617972572856 0.0
38.2 23.370829604395865 18.151905613637517 -14.199219626952223 0.0
38.2 177.2898286473664 60.16116153990777 -25.315696149517784 0.0
38.2 -137.99169043038427 43.05341761701811 47.88904427549369 0.0
38.3 22.549710622095958 10.74417090961121 -14.789388136074418 0.0
38.3 167.4618831789523 -7.187858531185109 24.940295943441704 0.0
38.3 -138.69870028250224 27.35830007901468 22.325075969088548 0.0
38.4 22.536412663541903 10.73394061514504 -14.503828015031752 0.0
38.4 169.92736440736846 -5.291131385812871 -28.003403283248485 0.0
38.4 -139.8574450689969 26.46686247009204 47.207940518853675 0.0
38.5 27.682073919409223 56.370870746330525 -12.915791335135612 0.0
38.5 166.76528041075014 -13.380655800003973 24.68599735964661 0.0
38.5 -138.3624715488219 30.347372874415537 22.44781807507644 0.0
38.6 21.564409799565347 16.762203092170285 24.59180653126441 0.0
38.6 176.991222461672 59.9314398727319 -18.903432328394324 0.0
38.6 -134.61311849711873 45.65259745443029 -24.66234820274351 0.0
39.1 46.444050091204424 40.950029972498974 -8.96327545005273 0.0
39.1 217.14309888094354 21.632559963478712 -26.248841708667413 0.0
39.1 -114.030714899591 52.284845182453054 49.84639102242723 0.0
39.2 45.18975559225282 39.985084712712556 17.971421893737563 0.0
39.2 216.76062471268332 21.3383175539314 -18.035598349537764 0.0
39.2 -110.6138340669517 54.913496560152815 -23.52764606683927 0.0
40.1 143.31684547824517 -27.845869668026193 -24.317974090042846 0.0
40.1 90.88228484820979 30.75921672620753 10.481813833442578 0.0
40.1 -95.94841163256804 26.25004751730207 32.088596841142 0.0
40.2 137.4524659766328 -79.98019215231878 -26.45879733992149 0.0
40.2 87.29853084234887 -1.1003494895463901 9.17354517595147 0.0
40.2 -94.29100422176288 40.98439620994988 32.693642322696746 0.0
41.0 124.91454113572252 -11.300165688618963 -10.947215135385163 0.0
41.0 126.36928712318058 39.842592458176696 -12.016213817181747 0.0
41.0 -88.74397284416303 36.68158853420542 28.72872986584026 0.0
42.0 142.65436666458865 10.950100836821012 -6.720280042145338 0.0
42.0 170.8642709019147 31.356946989589254 -20.65269306470472 0.0
42.0 -69.05937028750282 38.114504105070594 40.19506762891344 0.0
43.0 125.71936126507347 -24.126530976746086 -23.23762671909563 0.0
43.0 203.19146592859073 18.3309568343331 -21.40704777496192 0.0
43.0 -53.329805887296146 32.80599161066596 19.46638733820013 0.0
44.1 94.92314903770227 -30.55767126643268 -7.204231919572437 0.0
44.1 215.91472030692032 -6.685982337464428 -35.41293592286626 0.0
44.1 -44.327862066289754 17.877650603309547 9.398144918800286 0.0
44.2 102.20886351308805 34.212316399578306 -4.54454269983575 0.0
44.2 215.1442564804496 -13.535404272157285 -35.694197882881895 0.0
44.2 -44.46180617644349 16.686887721796406 9.349247901626928 0.0
45.0 71.90065171990034 -44.84236221329838 24.17767500309839 0.0
45.0 105.9086267497403 44.224079961800484 2.8687687389771805 0.0
45.0 -72.50013723567928 43.208547814541724 30.861333089664058 0.0
46.0 52.43963420701562 6.845977743509122 38.48096453769456 0.0
46.0 168.68180774792927 50.74213145587061 -19.81918777287082 0.0
46.0 -53.38313398226737 32.24803186670113 43.950012176259044 0.0
47.0 69.72640065819368 28.90267706184398 20.72621884886586 0.0
47.0 207.10896295991262 14.646294086926972 -27.60417142022023 0.0
47.0 -48.199771351984175 23.184119110661694 28.32504935219706 0.0
48.1 122.47946151918225 -15.64845212707193 -41.92095838119277 0.0
48.1 126.48240546248701 36.36498710162777 -25.197158553815097 0.0
48.1 -46.155842070287896 57.12938962400687 -13.950841393952597 0.0
48.2 120.25011138391865 -17.3635205158952 5.952066029623684 0.0
48.2 125.61502999943353 35.69770374654004 -6.57115357627366 0.0
48.2 -45.30224626900377 57.786072104007516 -32.280942164334284 0.0
48.3 124.21912250561091 -0.18286930541482377 -41.28588578985905 0.0
48.3 122.41734139770271 0.22657538824790593 -26.681132034682708 0.0
48.3 -50.484303171636554 18.649378762434296 -15.530969378407692 0.0
48.4 121.98977237034731 -1.897937694238094 6.587138620957398 0.0
48.4 121.54996593464924 -0.4407079668398201 -8.055127057141268 0.0
48.4 -49.630707370352425 19.30606124243495 -33.86107014878938 0.0
48.5 123.85525657905721 -0.4627961498036523 -33.47223547597054 0.0
48.5 120.28114135250027 -1.4168314107905797 19.191589029957132 0.0
48.5 -51.84341767280211 17.6037940959123 13.654630793680196 0.0
49.1 124.78483334342283 1.0835439892409098 -65.26578475960642 0.0
49.1 168.8292016731627 33.40653480887472 -15.546755000692805 0.0
49.1 -15.332094895711855 33.15868500506487 -11.878442196484881 0.0
49.2 120.32311927277489 -2.3489113444886787 30.544982351212454 0.0
49.2 168.6843383980653 33.29508958549282 -12.43596365604506 0.0
49.2 -14.33966941592436 33.92217098320847 -33.18976896757793 0.0
50.1 113.25689000954354 -8.908044652417274 -51.12374433653276 0.0
50.1 199.80736643648314 13.740003335686966 -9.917797085266091 0.0
50.1 -20.331896396353674 4.265569431704556 -18.204992382808545 0.0
50.2 110.19082736298327 -11.266806984133993 14.716829381384912 0.0
50.2 200.11645737948723 13.97779106460071 -16.555210394883883 0.0
50.2 -19.808988942613922 4.667849015338949 -29.433897569799818 0.0
50.3 114.48823376455618 2.038598960125059 -50.67423568201966 0.0
50.3 197.22087302464024 -9.253918118311908 -10.86201040403388 0.0
50.3 -19.049410726684798 15.666864567126503 -17.73681409753413 0.0
50.4 111.42217111799592 -0.32016337159166 15.166338035898006 0.0
50.4 197.52996396764433 -9.016130389398164 -17.49942371365167 0.0
50.4 -18.526503272945046 16.069144150760895 -28.965719284525402 0.0
50.5 112.45018945801293 0.47070466219311463 -6.909309170852737 0.0
50.5 198.44327931383117 -8.313504877821892 -37.11194090920906 0.0
50.5 -19.316117629877855 15.461683437652072 -12.009554890857391 0.0
