-4.603703176162918353e+00,-8.944523899163846181e+01
-5.989947984744052434e+00,-8.800898713940303253e+01
-7.359226264817577245e+00,-8.655650796657559454e+01
-8.711219484678681013e+00,-8.508793890003674676e+01
-1.004563634009012674e+01,-8.360340747182337395e+01
-1.136223640653392586e+01,-8.210300197201476635e+01
-1.266069944722802099e+01,-8.058692027831122573e+01
-1.394079984653256332e+01,-7.905527155906740688e+01
-1.520226155292739811e+01,-7.750824419883949190e+01
-1.644483051139079777e+01,-7.594602291836760344e+01
-1.766829550164905172e+01,-7.436876009660124964e+01
-1.887251849558978023e+01,-7.277681077243917684e+01
-2.005840689376702102e+01,-7.117111335950694695e+01
-2.122606277948731091e+01,-6.955213145485268456e+01
-2.237545205490298628e+01,-6.792008574699680423e+01
-2.350647374056066852e+01,-6.627530987615297420e+01
-2.461912053823077429e+01,-6.461802135325970653e+01
-2.571335109678400954e+01,-6.294850336476908126e+01
-2.678911718937239783e+01,-6.126706914193280795e+01
-2.784645574090047049e+01,-5.957391550300282290e+01
-2.888529061615071925e+01,-5.786943660298670267e+01
-2.990569944120744594e+01,-5.615379375203326617e+01
-3.090764875024910907e+01,-5.442734699310177859e+01
-3.186797900868820221e+01,-5.267732312455063237e+01
-3.274252299662348520e+01,-5.088325126328386716e+01
-3.352593550375828357e+01,-4.904742608857679897e+01
-3.421396844274255500e+01,-4.717390886075458667e+01
-3.480337593612900804e+01,-4.526700316617898068e+01
-3.529180190868213884e+01,-4.333179457797729128e+01
-3.567802339657207966e+01,-4.137359195268768275e+01
-3.596192617631199795e+01,-3.939797289568893746e+01
-3.614451112503282104e+01,-3.741048560172481530e+01
-3.622781040996690649e+01,-3.541610180887181514e+01
-3.621470259356290455e+01,-3.342040833069944483e+01
-3.611030593827895530e+01,-3.142680391429087550e+01
-3.593568874047599593e+01,-2.943828444931758881e+01
-3.569535569501155692e+01,-2.745682612648969467e+01
-3.538804596737999475e+01,-2.548453671035203882e+01
-3.501282766609394059e+01,-2.352407722371138377e+01
-3.456906315684894793e+01,-2.157803587125227907e+01
-3.405641439574650065e+01,-1.964891179985370684e+01
-3.347496139393871317e+01,-1.773945987152265502e+01
-3.282509044149871613e+01,-1.585217621173218738e+01
-3.210757968076831759e+01,-1.398957239913386985e+01
-3.132352401799232666e+01,-1.215394306539115910e+01
-3.047440677993924751e+01,-1.034755320328062034e+01
-2.955310162151337749e+01,-8.576695681156881079e+00
-2.854145788276983353e+01,-6.856297839936489780e+00
-2.743914695711008989e+01,-5.192310374218457092e+00
-2.624810326412373129e+01,-3.590776182568825359e+00
-2.497116164913630953e+01,-2.056816597454496076e+00
-2.361233029304258935e+01,-5.949551961542226541e-01
-2.217644708637406481e+01,7.912959647068561475e-01
-2.066891275642799286e+01,2.099551793125993715e+00
-1.909607509421414662e+01,3.328077855650263039e+00
-1.746375220299399444e+01,4.476775766492433029e+00
-1.577839033497220811e+01,5.545990731320443068e+00
-1.405107404260378168e+01,6.548208733454584873e+00
-1.238775661799214234e+01,7.650515093202632677e+00
-1.084930260488719789e+01,8.920944571171075310e+00
-9.474026307846619588e+00,1.036565994436790206e+01
-8.301031170598927034e+00,1.197865583414500890e+01
-7.362529087911632075e+00,1.373836163733421323e+01
-6.675027600241123515e+00,1.561056511219264920e+01
-6.235844221923906971e+00,1.755634802314832044e+01
-6.026614392553173438e+00,1.954085284070915307e+01
-6.020585034474609465e+00,2.153574827999667463e+01
-6.189013650865343052e+00,2.352505681220555189e+01
-6.503917750124392327e+00,2.549637577066091865e+01
-6.886232277887970987e+00,2.745564406214971598e+01
-7.300230842274831211e+00,2.940835959787123954e+01
-7.747308961252319826e+00,3.135356939758568018e+01
-8.229066449695247698e+00,3.329077061729078935e+01
-8.747012426283047759e+00,3.521864430116838918e+01
-9.302636801926480459e+00,3.713552270544020928e+01
-9.897951968546976786e+00,3.904114731172555963e+01
-1.053432655349364389e+01,4.093279919744030337e+01
-1.121392752085267475e+01,4.280991444007566571e+01
-1.193833415724064650e+01,4.466990397686449654e+01
-1.270942784728042696e+01,4.651081962558298954e+01
-1.352912050393631560e+01,4.833077863712122735e+01
-1.439102044034403605e+01,5.013114460690541563e+01
-1.528969027575116257e+01,5.191351376314469235e+01
-1.622411936661481136e+01,5.367745527420648699e+01
-1.719325598604541128e+01,5.542256007190896128e+01
-1.819601088479013384e+01,5.714844259378546809e+01
-1.923143694580932106e+01,5.885502616021003064e+01
-2.029849582172117906e+01,6.054211990691590728e+01
-2.139597926781989656e+01,6.220932348973063597e+01
-2.252306290591828386e+01,6.385686032056211303e+01
-2.367860719460572838e+01,6.548449902501234021e+01
-2.486162260820307779e+01,6.709225304885769958e+01
-2.607394916873011326e+01,6.867826467311067518e+01
-2.732014718159646094e+01,7.023760331444020721e+01
-2.860009356194516172e+01,7.176928964134495459e+01
-2.991346157271855688e+01,7.327249315793712015e+01
-3.125971133661400359e+01,7.474626024125404911e+01
-3.263834682063819059e+01,7.618981568068231525e+01
-3.404872667567486388e+01,7.760235342218642529e+01
-3.549018359052482197e+01,7.898316766691107205e+01
-3.696197243243462083e+01,8.033159874016187985e+01
-3.846331360643790731e+01,8.164707353801661327e+01
-3.999332119422133758e+01,8.292904126582790525e+01
-4.155132230169790830e+01,8.417694871707965376e+01
-4.315161151742915280e+01,8.537020557528134646e+01
-4.480277150071348302e+01,8.649147916942516190e+01
-4.650316241396672012e+01,8.753675920356506879e+01
-4.825015358435509683e+01,8.850214239286883355e+01
-5.004055650157825141e+01,8.938427296590550952e+01
-5.187082001429331513e+01,9.018050989929977845e+01
-5.373682212196602137e+01,9.088887399376598353e+01
-5.563428089435866752e+01,9.150823926063968372e+01
-5.755857200377462846e+01,9.203823945387185290e+01
-5.950513249208241717e+01,9.247934701933179724e+01
-6.146975388543595642e+01,9.283281976099323174e+01
-6.344800445907638675e+01,9.309977916100210393e+01
-6.543594673758083502e+01,9.327770867525339327e+01
-6.743006378437320336e+01,9.336397892914337149e+01
-6.942601541543348276e+01,9.335667521000225122e+01
-7.141933378138496380e+01,9.325467494947868374e+01
-7.340554101739380144e+01,9.305768893492317773e+01
-7.538008875771545547e+01,9.276629592569294402e+01
-7.733877276523423916e+01,9.238188591407369188e+01
-7.927722834009969688e+01,9.190672497603220847e+01
-8.119216916897030956e+01,9.134360751326710215e+01
-8.308015290604078018e+01,9.069604894661132732e+01
-8.493894944699917460e+01,8.996793316261377527e+01
-8.677244184606841770e+01,8.917884202776191671e+01
-8.858353387399407097e+01,8.833960634098707487e+01
-9.037029754803022286e+01,8.744984200058239310e+01
-9.213092320889631992e+01,8.650925889839528793e+01
-9.386331621990717622e+01,8.551789664825189163e+01
-9.556581894288225953e+01,8.447574635722008907e+01
-9.723636080793183112e+01,8.338326012815205956e+01
-9.887322147353556545e+01,8.224091737605486685e+01
-1.004746934474280238e+02,8.104943704958017747e+01
-1.020391357152720957e+02,7.980976286985998058e+01
-1.035650807925825205e+02,7.852298921133896670e+01
-1.050523562419430306e+02,7.719163513324292580e+01
-1.065059151107847555e+02,7.582358364189903455e+01
-1.079257917991801889e+02,7.442060229563763585e+01
-1.093111760293128611e+02,7.298355420980485064e+01
-1.106613673319986049e+02,7.151335163987658916e+01
-1.119756778260107666e+02,7.001106109285389323e+01
-1.132536365273222998e+02,6.847767014080181980e+01
-1.144947701612698694e+02,6.691432822967539096e+01
-1.156987159329936787e+02,6.532221553230230882e+01
-1.168653132050409624e+02,6.370239911822531553e+01
-1.179942478726497939e+02,6.205631579715810631e+01
-1.190856755052194842e+02,6.038487116962944157e+01
-1.201432692550838226e+02,5.869187900966891647e+01
-1.211704586706768225e+02,5.698035560229651253e+01
-1.221666015077485667e+02,5.525055588374808480e+01
-1.231310252989502487e+02,5.350285714049434205e+01
-1.240630518972657939e+02,5.173773806281914744e+01
-1.249621381437636671e+02,4.995551502194761895e+01
-1.258276359847887989e+02,4.815680977278437069e+01
-1.266590389178852121e+02,4.634207382092780847e+01
-1.274558409892400874e+02,4.451187121215325249e+01
-1.282175695617463589e+02,4.266682494863744779e+01
-1.289438329662323497e+02,4.080750430571576004e+01
-1.296338808181402555e+02,3.893445821144620567e+01
-1.302845458230938220e+02,3.704736893908074791e+01
-1.308949409334397274e+02,3.514688096384317362e+01
-1.314648529460623365e+02,3.323385676730162430e+01
-1.319941402728635751e+02,3.130918116100933446e+01
-1.324827206655004090e+02,2.937381037828185626e+01
-1.329306183543620818e+02,2.742857949518554506e+01
-1.333378963032235731e+02,2.547446289949957077e+01
-1.337047064482321161e+02,2.351235846882974911e+01
-1.340312797203068556e+02,2.154308038082569965e+01
-1.343178671940867730e+02,1.956771140134000220e+01
-1.345648504847636389e+02,1.758685584549288450e+01
-1.347741035297761130e+02,1.560165819449560587e+01
-1.349474787763321615e+02,1.361308956345639309e+01
-1.350845663243522665e+02,1.162169144005778776e+01
-1.351849789643464419e+02,9.628075318702597585e+00
-1.352483678788323118e+02,7.633001011910319988e+00
-1.352744385799200018e+02,5.637017252081657048e+00
-1.352629390486427496e+02,3.640936431772472837e+00
-1.352136716667068583e+02,1.645434565356961087e+00
-1.351264893565402190e+02,-3.487925136538355120e-01
-1.350013020491819873e+02,-2.340975156452163031e+00
-1.348380714842074042e+02,-4.330411115895294927e+00
-1.346382097365886068e+02,-6.316495835397953229e+00
-1.344150676413232475e+02,-8.300138905889463459e+00
-1.341720353432031629e+02,-1.028142185741410941e+01
-1.339091875411230603e+02,-1.226018267452058552e+01
-1.336266087271593221e+02,-1.423623785363546013e+01
-1.333243988016966739e+02,-1.620935378095347801e+01
-1.330026489511686520e+02,-1.817940503486576276e+01
-1.326614719112759246e+02,-2.014617406673066213e+01
-1.323009809158669441e+02,-2.210948747870941844e+01
-1.319212873870534395e+02,-2.406921630910121834e+01
-1.315225362505575788e+02,-2.602509617186865043e+01
-1.311048383607707990e+02,-2.797706695299460122e+01
-1.306651770833751698e+02,-2.992421090926451299e+01
-1.301986044340560227e+02,-3.186505385434897164e+01
-1.297050846210807720e+02,-3.379921140738165519e+01
-1.291846652463811154e+02,-3.572631755210062465e+01
-1.286374250434033115e+02,-3.764597221161979235e+01
-1.280634565725613356e+02,-3.955780736136360076e+01
-1.274628764701429020e+02,-4.146144926265422725e+01
-1.268358188468346270e+02,-4.335654062519987662e+01
-1.261824461937484472e+02,-4.524270752413499252e+01
-1.255029239516875634e+02,-4.711963289181164782e+01
-1.247974618395900279e+02,-4.898693892734466004e+01
-1.240649319308618317e+02,-5.084390405331742357e+01
-1.232819780888696073e+02,-5.267997838653334242e+01
-1.224397210093675739e+02,-5.448966475414471233e+01
-1.215384055791674598e+02,-5.627059192077906147e+01
-1.205784391562078071e+02,-5.802067411438694222e+01
-1.195606080067641415e+02,-5.973771344537725980e+01
-1.184859017560279284e+02,-6.141975655497166997e+01
-1.173556124791268758e+02,-6.306492753407947305e+01
-1.161712094093257122e+02,-6.467161744495227538e+01
-1.149344202957459657e+02,-6.623834814533955750e+01
